#Model: 0.219183863331 0.601031497123 -0.767542290670 5.212951406400 2.139010599314 -0.141230884070 -0.215809966418 1.561356903983 -6.135311066029 -5.183160581110 -0.788942095130 8.600539650829 -1.813106464693 0.767409693706 1.772226662045 0.065893676221 -1.914458488523 4.132796292330 -0.920527434035 -0.302161452647 4.960668766481 0.985736962842 2.526451295266 -2.047222742839 4.516695663532 0.033624851517 1.000000000000 2.232131446368 0.138994601898 0.107465061797 0.270386705507 -0.203837747032 0.054232302902 -1.085741666407 0.721040181129 0.454059502051 0.070000000000 0.069734024178 0.005316160864 -0.029266369672 0.311235807926 9.505203556705 -0.006990274105 0.368459641153 0.629028303723 0.421511593441 0 369.052935209963
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
smf a 0.010000 0.200000 155 175 11.200000 11.300000 84 86 0.000000 0.000000 -3.146532e+00 0.031008 0.054912 -3.200097e+00 3.215346e-02 2.544730e-02 4.697652e-01 6.851996e-01 4.684840e-01
smf a 0.010000 0.200000 155 175 11.300000 11.400000 86 88 0.000000 0.000000 -3.332812e+00 0.021023 0.073411 -3.404562e+00 3.122965e-02 3.446851e-02 7.104995e-01 6.688524e-01 4.936786e-01
smf a 0.010000 0.200000 155 175 11.400000 11.500000 88 90 0.000000 0.000000 -3.555429e+00 0.053637 0.095113 -3.621943e+00 2.770549e-02 5.042024e-02 3.252303e-01 7.134375e-01 2.603428e-01
smf a 0.010000 0.200000 155 175 11.500000 11.600000 90 92 0.000000 0.000000 -3.808634e+00 0.062874 0.110279 -3.868651e+00 3.066497e-02 5.546621e-02 1.931917e-01 6.147368e-01 1.803887e-01
smf a 0.010000 0.200000 155 175 11.600000 11.700000 92 94 0.000000 0.000000 -4.079623e+00 0.087832 0.192077 -4.132143e+00 3.197695e-02 6.266400e-02 6.009732e-02 3.122299e-01 5.676551e-02
smf a 0.010000 0.200000 155 175 11.700000 11.800000 94 96 0.000000 0.000000 -4.447608e+00 0.137796 0.241138 -4.409708e+00 4.006043e-02 7.542344e-02 1.102317e-02 1.531478e-01 1.102317e-02
smf a 0.010000 0.200000 155 175 11.800000 11.900000 96 98 0.000000 0.000000 -4.795677e+00 0.142744 0.288617 -4.737827e+00 6.726835e-02 8.817324e-02 4.510470e-02 4.492342e-01 4.396407e-02
smf a 0.010000 0.200000 155 175 11.900000 12.000000 98 100 0.000000 0.000000 -5.148016e+00 0.162245 0.360797 -5.143179e+00 1.204215e-01 8.852755e-02 0.000000e+00 4.111899e-01 -6.956529e-04
smf a 0.010000 0.200000 155 175 12.000000 12.100000 100 102 0.000000 0.000000 -5.613241e+00 0.272070 1.000050 -5.582586e+00 1.802692e-01 1.138767e-01 6.385137e-04 3.591890e-01 -1.239027e-03
smf a 0.010000 0.200000 155 175 12.100000 12.200000 102 104 0.000000 0.000000 -5.946785e+00 0.176320 0.643094 -6.088135e+00 2.449809e-01 1.438096e-01 1.230883e-01 4.487427e-01 1.133529e-01
smf a 0.010000 0.200000 155 175 12.200000 12.300000 104 106 0.000000 0.000000 -6.792738e+00 0.715071 1.000050 -6.589861e+00 2.444894e-01 7.644427e-02 5.180213e-02 2.620273e-01 3.328833e-02
smf a 0.010000 0.200000 155 175 12.300000 12.400000 106 108 0.000000 0.000000 -6.876081e+00 0.451759 1.000050 -7.011588e+00 3.285057e-01 2.917575e-02 3.008041e-02 1.224444e-01 2.821833e-02
uvlf a 4.500000 5.500000 30 36 -22.750000 -22.250000 25 35 0.000000 0.000000 -5.088000e+00 0.290172 0.321156 -5.357565e+00 2.599564e-01 1.439419e-01 6.177413e-01 8.835824e-01 6.049745e-01
uvlf a 4.500000 5.500000 30 36 -22.250000 -21.750000 35 45 0.000000 0.000000 -5.085000e+00 0.293171 0.320156 -4.569837e+00 7.813018e-02 8.551328e-02 2.852693e+00 9.712577e-01 9.002252e-01
uvlf a 4.500000 5.500000 30 36 -21.750000 -21.250000 45 55 0.000000 0.000000 -4.120000e+00 0.217230 0.220227 -4.096491e+00 3.909558e-02 7.836962e-02 2.574181e-04 8.375048e-02 2.574181e-04
uvlf a 4.500000 5.500000 30 36 -21.250000 -20.750000 55 65 0.000000 0.000000 -3.592000e+00 0.209239 0.210238 -3.737329e+00 2.411592e-02 6.924510e-02 3.560524e-01 5.007885e-01 1.237140e-01
uvlf a 4.500000 5.500000 30 36 -20.750000 -20.250000 65 75 0.000000 0.000000 -3.286000e+00 0.207241 0.207241 -3.448089e+00 2.291401e-02 6.288581e-02 4.700725e-01 5.081685e-01 1.393882e-01
uvlf a 4.500000 5.500000 30 36 -20.250000 -19.750000 75 85 0.000000 0.000000 -3.031000e+00 0.206243 0.206243 -3.202212e+00 2.442841e-02 6.206237e-02 5.375470e-01 5.318060e-01 1.596529e-01
uvlf a 4.500000 5.500000 30 36 -19.750000 -19.250000 85 95 0.000000 0.000000 -2.917000e+00 0.206243 0.207241 -2.986531e+00 2.910812e-02 5.776224e-02 5.733208e-02 2.113282e-01 4.606467e-02
uvlf a 4.500000 5.500000 30 36 -19.250000 -18.750000 95 105 0.000000 0.000000 -2.680000e+00 0.207241 0.207241 -2.788912e+00 4.484672e-02 5.567027e-02 1.840631e-01 3.026538e-01 1.388527e-01
uvlf a 4.500000 5.500000 30 36 -18.750000 -18.250000 105 115 0.000000 0.000000 -2.433000e+00 0.210238 0.210238 -2.607232e+00 5.696686e-02 5.379430e-02 5.381777e-01 4.408917e-01 3.241399e-01
uvlf a 4.500000 5.500000 30 36 -18.250000 -17.750000 115 125 0.000000 0.000000 -2.324000e+00 0.209239 0.210238 -2.434868e+00 7.029532e-02 5.280617e-02 1.873156e-01 2.804084e-01 1.678517e-01
uvlf a 4.500000 5.500000 30 36 -17.750000 -17.250000 125 135 0.000000 0.000000 -2.150000e+00 0.218229 0.219228 -2.265316e+00 8.674037e-02 5.404596e-02 1.895206e-01 2.753337e-01 1.767003e-01
smf a 4.500000 5.500000 30 36 7.150000 7.550000 3 11 0.000000 0.000000 -1.338096e+00 0.315480 0.319167 -1.382963e+00 1.111885e-01 5.389793e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 7.550000 7.950000 11 19 0.000000 0.000000 -1.584484e+00 0.284933 0.316253 -1.637571e+00 1.344881e-01 6.322420e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 7.950000 8.350000 19 27 0.000000 0.000000 -1.871422e+00 0.263080 0.294471 -1.951899e+00 1.325987e-01 6.004317e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 8.350000 8.750000 27 35 0.000000 0.000000 -2.211501e+00 0.244931 0.224565 -2.298706e+00 1.142262e-01 5.985775e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 8.750000 9.250000 35 45 0.000000 0.000000 -2.641249e+00 0.210822 0.244994 -2.706630e+00 8.931011e-02 4.922636e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 9.250000 9.750000 45 55 0.000000 0.000000 -3.078324e+00 0.219797 0.236054 -3.204837e+00 5.806024e-02 5.676470e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 9.750000 10.250000 55 65 0.000000 0.000000 -3.427759e+00 0.255422 0.258685 -3.752343e+00 3.915657e-02 7.151027e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 10.250000 10.750000 65 75 0.000000 0.000000 -4.083192e+00 0.319955 0.454889 -4.357651e+00 1.380776e-02 1.243999e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 10.750000 11.250000 75 85 0.000000 0.000000 -4.840663e+00 0.442112 0.675059 -5.122842e+00 2.384062e-02 1.887749e-01 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.050000 0.200000 155 170 10.000000 10.000000 60 60 0.000000 0.000000 -1.812233e+00 0.130384 0.130384 -1.784345e+00 1.522558e-02 4.165110e-02 3.659634e-03 3.411874e-02 3.659634e-03
csfr a 0.200000 0.400000 139 155 10.000000 10.000000 60 60 0.000000 0.000000 -1.602233e+00 0.130384 0.130384 -1.614460e+00 2.611420e-02 1.710542e-02 0.000000e+00 1.124263e-02 0.000000e+00
csfr a 0.400000 0.600000 123 139 10.000000 10.000000 60 60 0.000000 0.000000 -1.502233e+00 0.130384 0.130384 -1.436753e+00 3.441076e-02 8.012702e-03 1.216685e-01 2.537678e-01 3.909531e-02
csfr a 0.600000 0.800000 110 123 10.000000 10.000000 60 60 0.000000 0.000000 -1.312233e+00 0.130384 0.130384 -1.277958e+00 3.037580e-02 7.579855e-03 1.198590e-02 1.052874e-01 9.349559e-03
csfr a 0.800000 1.000000 99 110 10.000000 10.000000 60 60 0.000000 0.000000 -1.062233e+00 0.170294 0.170294 -1.141982e+00 2.074341e-02 1.502666e-02 1.231045e-01 6.970616e-02 7.063922e-02
csfr a 1.000000 1.200000 90 99 10.000000 10.000000 60 60 0.000000 0.000000 -1.012233e+00 0.170294 0.170294 -1.031704e+00 1.167740e-02 2.256712e-02 0.000000e+00 1.674851e-02 0.000000e+00
csfr a 1.200000 1.700000 73 90 10.000000 10.000000 60 60 0.000000 0.000000 -1.012233e+00 0.170294 0.170294 -9.194727e-01 9.380072e-03 3.271864e-02 1.825521e-01 5.010252e-02 1.272657e-01
csfr a 1.700000 2.500000 56 73 10.000000 10.000000 60 60 0.000000 0.000000 -7.822326e-01 0.190263 0.190263 -9.405656e-01 2.467122e-02 3.471202e-02 5.286194e-01 2.985791e-01 1.717409e-01
csfr a 2.500000 3.500000 44 56 10.000000 10.000000 60 60 0.000000 0.000000 -1.022233e+00 0.270185 0.270185 -1.201824e+00 2.678094e-02 2.260615e-02 3.488964e-01 1.058430e-01 1.072713e-01
csfr a 3.500000 4.500000 36 44 10.000000 10.000000 60 60 0.000000 0.000000 -1.532233e+00 0.270185 0.270185 -1.512939e+00 1.140224e-02 3.592874e-02 0.000000e+00 3.284071e-03 0.000000e+00
ssfr a 0.500000 1.000000 99 132 8.600000 8.800000 32 36 0.000000 0.000000 -8.260000e+00 0.280179 0.280179 -9.110011e+00 1.114987e-02 2.822912e-02 8.776022e+00 6.071060e-01 2.342001e-01
ssfr a 0.500000 1.000000 99 132 8.800000 9.000000 36 40 0.000000 0.000000 -8.670000e+00 0.280179 0.280179 -9.087192e+00 1.327396e-02 2.997479e-02 2.009702e+00 3.147770e-01 1.320819e-01
ssfr a 0.500000 1.000000 99 132 9.000000 9.200000 40 44 0.000000 0.000000 -9.050000e+00 0.280179 0.280179 -9.063488e+00 9.060395e-03 3.148499e-02 0.000000e+00 7.944526e-03 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.200000 9.400000 44 48 0.000000 0.000000 -9.060000e+00 0.280179 0.280179 -9.047395e+00 8.796083e-03 3.165603e-02 0.000000e+00 6.266812e-04 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.400000 9.600000 48 52 0.000000 0.000000 -9.010000e+00 0.280179 0.280179 -9.046929e+00 9.831956e-03 2.908921e-02 3.650780e-03 2.332582e-02 3.009175e-03
ssfr a 0.500000 1.000000 99 132 9.600000 9.800000 52 56 0.000000 0.000000 -8.990000e+00 0.280179 0.280179 -9.069156e+00 2.113261e-02 2.673472e-02 4.457844e-02 4.939837e-02 2.616109e-02
ssfr a 0.500000 1.000000 99 132 9.800000 10.000000 56 60 0.000000 0.000000 -9.090000e+00 0.280179 0.280179 -9.119921e+00 2.669095e-02 2.030894e-02 1.253878e-03 1.081490e-02 1.253878e-03
ssfr a 0.500000 1.000000 99 132 10.000000 10.200000 60 64 0.000000 0.000000 -9.100000e+00 0.280179 0.280179 -9.204068e+00 2.848491e-02 1.781246e-02 9.003199e-02 4.219385e-02 5.067487e-02
ssfr a 0.500000 1.000000 99 132 10.200000 10.400000 64 68 0.000000 0.000000 -9.290000e+00 0.280179 0.280179 -9.323246e+00 3.140328e-02 1.633920e-02 2.235244e-03 8.915161e-03 2.235244e-03
ssfr a 0.500000 1.000000 99 132 10.400000 10.600000 68 72 0.000000 0.000000 -9.460000e+00 0.280179 0.280179 -9.474991e+00 3.602274e-02 1.707844e-02 0.000000e+00 3.676845e-03 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.600000 10.800000 72 76 0.000000 0.000000 -9.580000e+00 0.280179 0.280179 -9.652998e+00 4.552114e-02 1.609563e-02 3.578063e-02 2.503362e-02 3.506850e-02
ssfr a 0.500000 1.000000 99 132 10.800000 11.000000 76 80 0.000000 0.000000 -9.780000e+00 0.280179 0.280179 -9.853119e+00 6.880803e-02 1.355991e-02 3.594466e-02 2.069371e-02 3.594466e-02
ssfr a 0.500000 1.000000 99 132 11.000000 11.200000 80 84 0.000000 0.000000 -9.940000e+00 0.280179 0.280179 -1.008145e+01 9.903273e-02 2.999734e-02 1.879132e-01 1.042861e-01 1.815089e-01
ssfr a 0.400000 0.600000 123 139 9.900000 10.200000 58 64 0.000000 0.000000 -9.558638e+00 0.280179 0.280179 -9.484298e+00 3.374405e-02 1.387185e-02 3.761595e-02 6.122261e-02 1.675374e-02
ssfr a 0.400000 0.600000 123 139 10.200000 10.500000 64 70 0.000000 0.000000 -9.706532e+00 0.280179 0.280179 -9.673782e+00 4.253992e-02 1.870282e-02 2.070836e-03 3.687143e-02 2.070836e-03
ssfr a 0.400000 0.600000 123 139 10.500000 10.800000 70 76 0.000000 0.000000 -9.958759e+00 0.280179 0.280179 -9.908623e+00 4.906895e-02 2.144917e-02 1.156911e-02 6.834701e-02 1.057752e-02
ssfr a 0.400000 0.600000 123 139 10.800000 11.100000 76 82 0.000000 0.000000 -1.016413e+01 0.280179 0.280179 -1.017817e+01 7.740843e-02 4.687696e-02 0.000000e+00 4.808847e-02 0.000000e+00
ssfr a 0.400000 0.600000 123 139 11.100000 12.000000 82 100 0.000000 0.000000 -1.047413e+01 0.280179 0.375797 -1.058462e+01 1.424243e-01 8.311106e-02 7.332038e-02 1.779669e-01 7.317208e-02
qf11 a 0.050048 0.070186 168 170 9.200000 9.400000 44 48 0.000000 0.000000 6.900000e-02 0.050990 0.050990 1.614304e-01 2.399350e-02 3.280478e-02 2.017756e+00 1.558233e+00 1.413836e+00
qf11 a 0.050184 0.083559 167 170 9.400000 9.600000 48 52 0.000000 0.000000 1.260000e-01 0.050990 0.050990 1.926043e-01 2.337630e-02 2.938947e-02 8.353700e-01 1.048201e+00 7.213889e-01
qf11 a 0.050006 0.099000 165 170 9.600000 9.800000 52 56 0.000000 0.000000 1.510000e-01 0.050990 0.050990 2.241061e-01 2.125573e-02 2.247332e-02 1.084713e+00 1.042086e+00 7.238036e-01
qf11 a 0.050544 0.117392 163 170 9.800000 10.000000 56 60 0.000000 0.000000 2.020000e-01 0.050990 0.050990 2.640162e-01 1.670544e-02 1.747503e-02 6.789859e-01 6.472579e-01 4.473435e-01
qf11 a 0.050164 0.138148 161 170 10.000000 10.200000 60 64 0.000000 0.000000 2.960000e-01 0.050990 0.050990 3.140690e-01 1.275191e-02 1.259835e-02 0.000000e+00 4.814690e-02 0.000000e+00
qf11 a 0.050224 0.139951 161 170 10.200000 10.400000 64 68 0.000000 0.000000 4.310000e-01 0.050990 0.050990 3.771991e-01 1.613629e-02 1.018418e-02 4.394223e-01 3.046867e-01 3.194081e-01
qf11 a 0.051510 0.186899 156 170 10.400000 10.600000 68 72 0.000000 0.000000 5.770000e-01 0.050990 0.050990 4.515068e-01 1.768972e-02 1.207731e-02 4.280317e+00 1.036158e+00 1.315141e+00
qf11 a 0.050992 0.216320 153 170 10.600000 10.800000 72 76 0.000000 0.000000 5.860000e-01 0.050990 0.050990 5.333865e-01 2.797767e-02 1.217986e-02 4.090932e-01 3.626174e-01 4.008274e-01
qf11 a 0.051064 0.245818 151 170 10.800000 11.000000 76 80 0.000000 0.000000 6.560000e-01 0.050990 0.050990 6.227767e-01 3.578724e-02 1.320891e-02 6.725189e-02 2.014637e-01 6.725189e-02
qf11 a 0.051133 0.285198 147 170 11.000000 11.200000 80 84 0.000000 0.000000 7.250000e-01 0.050990 0.050990 7.216122e-01 3.291262e-02 1.699519e-02 0.000000e+00 1.065857e-01 0.000000e+00
qf11 a 0.050827 0.299952 146 170 11.200000 11.400000 84 88 0.000000 0.000000 8.210000e-01 0.050990 0.050990 8.204128e-01 2.687332e-02 1.740993e-02 0.000000e+00 4.316209e-02 0.000000e+00
qf11 a 0.054246 0.299990 146 170 11.400000 11.600000 88 92 0.000000 0.000000 8.940000e-01 0.050990 0.050990 8.950082e-01 1.860040e-02 1.297137e-02 0.000000e+00 8.177659e-04 0.000000e+00
qf11 a 0.055308 0.299916 146 170 11.600000 11.800000 92 96 0.000000 0.000000 9.160000e-01 0.050990 0.050990 9.396326e-01 1.030276e-02 8.971269e-03 5.075281e-03 6.961476e-02 5.075281e-03
qf11 a 0.052274 0.299732 146 170 11.800000 12.000000 96 100 0.000000 0.000000 9.440000e-01 0.050990 0.050990 9.603223e-01 7.315794e-03 7.371801e-03 0.000000e+00 5.090552e-03 0.000000e+00
qf11 a 0.085694 0.298548 146 166 12.000000 12.200000 100 104 0.000000 0.000000 9.350000e-01 0.050990 0.050990 9.704289e-01 6.124405e-03 1.907005e-02 9.155792e-02 8.711302e-02 9.155792e-02
qf11 a 0.111804 0.296729 147 163 12.200000 12.400000 104 108 0.000000 0.000000 1.000000e+00 0.050990 0.050990 9.590522e-01 1.059584e-02 1.142346e-02 1.687730e-01 2.342645e-01 1.275565e-01
qf11 a 0.122864 0.298885 146 162 12.400000 12.600000 108 112 0.000000 0.000000 1.000000e+00 0.050990 0.050990 9.805550e-01 -1.620265e-03 4.709093e-02 0.000000e+00 8.329212e-01 -4.364745e-04
ssfr a 0.750000 1.000000 99 113 8.500000 8.750000 30 35 0.000000 0.000000 -8.955000e+00 0.280179 0.280179 -9.067715e+00 1.096968e-02 3.158333e-02 1.095052e-01 8.731252e-02 2.437941e-02
ssfr a 0.750000 1.000000 99 113 8.750000 9.000000 35 40 0.000000 0.000000 -8.895000e+00 0.280179 0.280179 -9.034387e+00 1.182972e-02 3.211267e-02 1.815713e-01 1.108142e-01 3.419995e-02
ssfr a 0.750000 1.000000 99 113 9.000000 9.250000 40 45 0.000000 0.000000 -8.855000e+00 0.280179 0.280179 -8.998089e+00 8.283859e-03 3.913888e-02 1.930039e-01 1.422542e-01 2.510414e-02
ssfr a 0.750000 1.000000 99 113 9.250000 9.500000 45 50 0.000000 0.000000 -8.895000e+00 0.280179 0.280179 -8.973346e+00 5.850869e-03 3.410276e-02 4.336677e-02 6.551005e-02 8.261408e-03
ssfr a 0.750000 1.000000 99 113 9.500000 9.750000 50 55 0.000000 0.000000 -8.945000e+00 0.280179 0.280179 -8.976613e+00 1.355833e-02 3.273180e-02 1.718017e-03 2.333257e-02 1.718017e-03
ssfr a 0.750000 1.000000 99 113 9.750000 10.000000 55 60 0.000000 0.000000 -9.015000e+00 0.280179 0.280179 -9.022283e+00 2.569605e-02 2.519379e-02 0.000000e+00 5.191545e-03 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.000000 10.250000 60 65 0.000000 0.000000 -9.135000e+00 0.280179 0.280179 -9.121559e+00 2.883918e-02 2.046262e-02 0.000000e+00 7.204904e-03 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.250000 10.500000 65 70 0.000000 0.000000 -9.415000e+00 0.280179 0.280179 -9.277520e+00 3.236543e-02 1.999799e-02 1.758162e-01 1.102180e-01 5.476193e-02
ssfr a 0.750000 1.000000 99 113 10.500000 10.750000 70 75 0.000000 0.000000 -9.515000e+00 0.280179 0.280179 -9.483947e+00 4.092713e-02 1.722248e-02 1.556185e-03 3.288756e-02 1.556185e-03
ssfr a 0.750000 1.000000 99 113 10.750000 11.000000 75 80 0.000000 0.000000 -9.845000e+00 0.280179 0.280179 -9.726408e+00 6.107606e-02 1.073399e-02 1.238274e-01 2.009369e-01 2.549504e-02
ssfr a 0.750000 1.000000 99 113 11.000000 11.250000 80 85 0.000000 0.000000 -1.008500e+01 0.280179 0.280179 -1.000471e+01 1.028896e-01 2.511810e-02 4.630972e-02 2.929100e-01 3.054777e-02
smf a 1.250000 1.500000 79 88 8.650000 8.850000 33 37 0.000000 0.000000 -1.982233e+00 0.060828 0.070711 -1.918838e+00 2.368344e-02 1.005842e-02 4.877191e-01 7.283611e-01 2.067676e-01
smf a 1.250000 1.500000 79 88 8.900000 9.100000 38 42 0.000000 0.000000 -2.102233e+00 0.060828 0.070711 -2.050791e+00 1.949710e-02 8.916187e-03 2.487959e-01 4.356697e-01 1.237703e-01
smf a 1.250000 1.500000 79 88 9.150000 9.350000 43 47 0.000000 0.000000 -2.242233e+00 0.060828 0.070711 -2.186675e+00 1.975850e-02 6.879229e-03 3.213392e-01 4.945041e-01 1.157125e-01
smf a 1.250000 1.500000 79 88 9.400000 9.600000 48 52 0.000000 0.000000 -2.422233e+00 0.070711 0.080623 -2.317630e+00 2.160290e-02 6.453061e-03 1.431531e+00 8.244047e-01 2.100508e-01
smf a 1.250000 1.500000 79 88 9.650000 9.850000 53 57 0.000000 0.000000 -2.492233e+00 0.070711 0.080623 -2.428742e+00 1.739486e-02 1.108832e-02 3.599174e-01 3.681902e-01 1.640743e-01
smf a 1.250000 1.500000 79 88 9.900000 10.100000 58 62 0.000000 0.000000 -2.572233e+00 0.080623 0.090554 -2.511514e+00 1.244148e-02 2.537268e-02 2.410323e-01 1.770434e-01 2.079814e-01
smf a 1.250000 1.500000 79 88 10.150000 10.350000 63 67 0.000000 0.000000 -2.642233e+00 0.080623 0.090554 -2.568777e+00 6.069828e-03 2.582313e-02 4.229193e-01 1.060192e-01 3.139202e-01
smf a 1.250000 1.500000 79 88 10.400000 10.600000 68 72 0.000000 0.000000 -2.672233e+00 0.080623 0.090554 -2.628649e+00 9.571591e-03 2.305315e-02 7.895018e-02 7.917674e-02 7.891153e-02
smf a 1.250000 1.500000 79 88 10.650000 10.850000 73 77 0.000000 0.000000 -2.802233e+00 0.080623 0.100499 -2.750583e+00 1.100295e-02 2.563474e-02 1.354494e-01 1.176035e-01 1.308621e-01
smf a 1.250000 1.500000 79 88 10.900000 11.100000 78 82 0.000000 0.000000 -3.082233e+00 0.100499 0.130384 -3.015263e+00 1.569509e-02 2.679989e-02 1.911598e-01 1.623433e-01 1.580810e-01
smf a 1.250000 1.500000 79 88 11.150000 11.350000 83 87 0.000000 0.000000 -3.612233e+00 0.120416 0.160312 -3.503565e+00 2.958509e-02 2.780404e-02 5.037427e-01 4.557412e-01 2.807220e-01
smf a 1.250000 1.500000 79 88 11.400000 11.600000 88 92 0.000000 0.000000 -4.952233e+00 0.300167 0.410122 -4.285098e+00 7.747264e-02 3.933085e-02 4.647989e+00 1.179495e+00 5.478117e-01
ssfr a 0.050048 0.053058 170 170 9.000000 9.200000 40 44 0.000000 0.000000 -1.001146e+01 0.280179 0.280179 -9.773847e+00 4.301431e-02 5.953795e-02 6.032808e-01 2.620586e-01 2.849462e-01
ssfr a 0.050203 0.061697 169 170 9.200000 9.400000 44 48 0.000000 0.000000 -9.839555e+00 0.280179 0.280179 -9.818553e+00 2.889340e-02 6.036828e-02 1.278420e-05 2.839231e-02 1.278420e-05
ssfr a 0.050184 0.074133 168 170 9.400000 9.600000 48 52 0.000000 0.000000 -9.946429e+00 0.280179 0.280179 -9.873095e+00 2.233977e-02 6.014506e-02 3.623683e-02 3.671384e-02 3.623683e-02
ssfr a 0.050006 0.087218 166 170 9.600000 9.800000 52 56 0.000000 0.000000 -9.909031e+00 0.280179 0.280179 -9.923625e+00 1.518354e-02 6.569404e-02 0.000000e+00 4.630015e-02 0.000000e+00
ssfr a 0.050325 0.103153 164 170 9.800000 10.000000 56 60 0.000000 0.000000 -9.978544e+00 0.280179 0.280179 -9.983722e+00 8.632562e-03 6.711207e-02 0.000000e+00 3.483049e-02 0.000000e+00
ssfr a 0.050164 0.121091 162 170 10.000000 10.200000 60 64 0.000000 0.000000 -1.003577e+01 0.280179 0.280179 -1.004918e+01 4.850548e-03 6.869754e-02 0.000000e+00 4.914120e-02 0.000000e+00
ssfr a 0.050139 0.139950 161 170 10.200000 10.400000 64 68 0.000000 0.000000 -1.016798e+01 0.280179 0.280179 -1.013713e+01 2.681525e-03 7.200709e-02 1.499101e-03 1.106707e-02 1.499101e-03
ssfr a 0.050107 0.139976 161 170 10.400000 10.600000 68 72 0.000000 0.000000 -1.031021e+01 0.280179 0.280179 -1.024376e+01 4.034378e-03 8.659539e-02 2.749129e-02 1.179764e-02 2.749129e-02
ssfr a 0.050293 0.196319 155 170 10.600000 10.800000 72 76 0.000000 0.000000 -1.039553e+01 0.280179 0.280179 -1.031829e+01 2.365960e-02 9.425960e-02 4.173477e-02 4.631000e-02 4.173477e-02
ssfr a 0.051133 0.228723 152 170 10.800000 11.000000 76 80 0.000000 0.000000 -1.064198e+01 0.280179 0.280179 -1.044800e+01 4.241785e-02 1.128106e-01 3.855862e-01 2.109409e-01 3.379236e-01
ssfr a 0.050774 0.267516 149 170 11.000000 11.200000 80 84 0.000000 0.000000 -1.093146e+01 0.280179 0.280179 -1.061770e+01 7.139235e-02 1.311183e-01 1.099318e+00 5.992568e-01 7.623349e-01
ssfr a 0.051548 0.299938 146 170 11.200000 11.400000 84 88 0.000000 0.000000 -1.126469e+01 0.280179 0.280179 -1.084696e+01 9.866011e-02 1.363301e-01 2.015191e+00 1.123756e+00 1.144718e+00
ssfr a 0.055308 0.299713 146 170 11.400000 11.600000 88 92 0.000000 0.000000 -1.138165e+01 0.280179 0.280179 -1.113210e+01 1.005898e-01 1.347270e-01 6.712379e-01 7.171801e-01 5.567030e-01
ssfr a 0.052274 0.298816 146 170 11.600000 11.800000 92 96 0.000000 0.000000 -1.145065e+01 0.280179 0.280179 -1.141308e+01 7.092565e-02 6.834781e-02 3.935288e-03 9.584261e-02 3.935288e-03
ssfr a 0.105467 0.298548 146 164 11.800000 12.000000 96 100 0.000000 0.000000 -1.155545e+01 0.280179 0.280179 -1.158417e+01 4.286342e-02 1.840465e-02 9.688383e-04 8.953843e-03 9.688383e-04
ssfr a 0.122864 0.298885 146 162 12.000000 12.200000 100 104 0.000000 0.000000 -1.184289e+01 0.280179 0.280179 -1.164096e+01 8.006100e-02 1.018432e-02 4.216380e-01 4.527489e-01 4.588472e-02
csfr a 1.440000 1.490000 79 81 10.000000 10.000000 60 60 0.000000 0.000000 -8.970326e-01 0.170294 0.170294 -9.103655e-01 8.717223e-03 3.487060e-02 0.000000e+00 2.742878e-02 0.000000e+00
irx a 5.500000 6.500000 26 30 -22.500000 -21.500000 30 50 0.000000 0.000000 4.070278e-01 0.258832 0.503090 7.782038e-01 4.160464e-02 2.124894e-01 1.840831e+00 4.620126e-01 1.623292e+00
irx a 5.500000 6.500000 26 30 -21.500000 -20.500000 50 70 0.000000 0.000000 1.110495e-01 0.309327 0.505952 3.532615e-01 4.245008e-02 1.671203e-01 4.525011e-01 2.311170e-01 4.246368e-01
irx a 5.500000 6.500000 26 30 -20.500000 -19.500000 70 90 0.000000 0.000000 -1.875524e-01 0.395574 1.203535 -2.369759e-02 7.476534e-02 1.314480e-01 7.572666e-02 1.274764e-01 7.158567e-02
irx a 5.500000 6.500000 26 30 -19.500000 -18.500000 90 110 0.000000 0.000000 -5.046839e-01 0.538484 9.495321 -3.480336e-01 9.793324e-02 1.213128e-01 2.319827e-02 6.072399e-02 2.053303e-02
